Project,Prompt,Dataset,Article,Confidence,Decision,is_true,ParsedDecision_U2
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,61ce7513-8630-499c-b8c7-25ef310646a3,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,e1096797-66c9-4dec-8ed5-1e11038728d5,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,53977cb3-453b-40f2-a542-791f4f7c485a,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ec0d80ea-20e7-4274-af0f-f6385150ad03,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,6c930c00-fdc0-41dc-8bfc-b0056e58c8d8,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,45c301aa-7bac-435e-96e0-8b95e34c3eff,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,a5966c54-a3af-40ef-86c9-02d4b23fc2fd,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4fe84a31-fe2c-44a3-9902-ff1ab6ab71e0,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,c63d6e0f-dae0-4736-8ea6-ddf46571e89f,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,a6d91de7-24af-45bd-93cf-1e44e7afb771,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,44d3a2dc-a824-441c-bf14-9757b7624e4e,8.0,FP,False,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,f3546558-27cf-4d9d-b55a-bc8cdc5df800,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,d5805ec5-410b-41c8-845a-00ad5bf3fbc7,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,b95413ef-9e1b-4d7c-93a9-2580867b4533,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ed9e11f7-da43-4b48-aafe-997054e00c2b,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,f7b3bef0-6762-434e-8f18-fb7cb6e1255b,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4678d545-91cc-464d-982f-e71b7a9a0732,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,d4b6fda4-6ead-4c8a-bc15-aa744b7fd337,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4f66decd-366c-4a6e-bc05-8889a682cc9c,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,97f771df-d74a-4d1d-ad6e-6bd307a13c95,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,0bd73ff8-7ffb-4d84-835a-103227c53ce6,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,47eb2567-19b4-4ede-b43c-75a900f11beb,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,b0aa6683-a886-4b8b-8b1d-2b7031da3291,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4f845e11-72a7-493f-9e7d-b4093a0f5f1b,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,0bf62fad-404d-4bee-bd1f-387558f0c69c,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,8b51dc34-ddb6-4147-ac50-f6b89522c72b,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,00a7256f-56e7-43d4-94c8-ae780699433f,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,334e7ea2-9751-4994-a03e-ed703f2f4783,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,d81550f4-97ba-46f2-91b5-82fab9b790e6,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,cf653d37-e043-4b13-bbb5-59249ce2f6d2,8.0,FP,False,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,c2cc5ec4-1392-4315-8ae2-a55735e22194,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,9d61b56e-ae3b-4284-bcc2-455ad09974f9,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,35a3e9d6-1004-43fc-9b67-721f5844cda4,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,19096d82-c6a7-4dc0-82a7-09fa2a2cfab1,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,0e66a1ab-e37d-47d0-85c8-560407a2fe47,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,5c7cacb2-44bc-4c28-b77e-43ec00dda743,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,dd255945-9c4b-46b7-b6ab-75c4994481e0,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ac1b8bda-8334-4803-85c1-9f6e0feb8b11,8.0,FP,False,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,f013bb66-8f7c-446d-8ec7-61fe8cb5e2da,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4b37cfc5-9d7e-49c9-8350-c96eae6ce1e1,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,af57a5c3-8de9-492b-9006-01d2bc500703,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,f7177960-9dc1-473f-a935-c185af02a3ba,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,3d1aaac3-8e36-40c3-8e58-d5b5ee63663a,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,cf51468e-09db-4a3a-ba42-3112e5f238f2,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,2bfddad2-d210-4d82-bbf7-ef9ddaed6b5c,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,0d01c75d-a735-45bb-85a5-a6b60b63e8cc,8.0,TP,True,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,86075a7f-5d84-4a32-879f-bad07e4eeadd,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,1674f8c7-0824-4602-8064-728aef56bd2c,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,3e95a3ea-459a-4034-8c26-6093d75b021e,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,9d6a0670-fd15-4e7d-af5c-6eabc14cbfdc,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,8a7ada2e-2d73-4a62-80f8-0c95b6d01937,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,8868bf4b-403c-4ecb-b7ce-d1e200f56a5f,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,217b92f3-abc3-47dc-8f63-282714649ddf,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,850b36fe-0b49-41c4-b41e-e849474df412,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4439871a-d928-4aed-91ba-3f1f0993ea65,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,3d2f7a04-ee25-40b1-8903-5a64f91d684d,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,fe6b85a2-d417-41fd-8a3b-bc502b938a8d,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ad460d93-b9ac-40fd-bd2c-ae82842180c5,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,7e98b27f-f3ff-41e6-89a2-3099a01d9e4c,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ed5bebdc-29b7-42e0-af94-901501307917,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,60d9b4ad-5d8f-470f-a910-65c7082c4794,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,5e741fc0-6a65-4285-873b-da129b7378fd,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4251e2b9-8c16-475b-a941-1cccf74e898f,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,5c06ef1a-3c9f-405c-97d4-1c2c741aafc0,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,9d4c766b-a69b-4293-a123-5c39b7548f5e,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,b59122fd-84d8-4b39-8ac5-25e5c01ee641,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,8e787ba9-f6dd-4e85-8f8f-0a61a41b8101,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,a89fd11e-56a6-4111-a1e8-b5304a606ddc,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,e2b1cbf4-5fc7-46df-aa8a-9558c9fcaeae,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,762b9493-0e1a-4bf0-9a4d-5713856fda3c,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,7c3820fb-ddbe-42aa-9203-43229752d15c,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,1fe4faed-06fd-4050-b28e-212c93bd9483,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,4b1dd8e2-7320-4a34-8eeb-12e7f9b2ed56,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,88fe3f22-0c84-4bd5-81c6-08b982021823,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,cc87c2b5-63f9-4f35-a588-3d48d20f0403,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,6b56b70f-6c44-4793-bdfa-3df68e81f093,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,57051bb0-eef9-4a1f-82b4-494464a4beae,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,e7230f9f-5ffe-483d-97de-034f479e48c0,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,b0fd9c8e-570a-44c7-9714-a38f79c8fd5c,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,1f8a4aae-c0cb-489e-a441-10b1186f9d4f,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,dba1186c-dae8-42c1-9783-f097dd6dd9f0,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,a3cf3100-afe5-4179-b93e-c4babaefe5c0,8.0,FP,False,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,d0c48ec8-8654-4c2b-a1ec-b281ef491052,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,e6902c42-42b3-4927-8894-6899f8f0f4e8,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ad54e8c2-1e18-49ad-9b07-dd718b784ff7,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,545d62fd-e443-4864-81e5-db4d40112c9e,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,d87f8d33-8b03-4a83-acdf-ec538e904598,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,73d3b6bd-3dd0-49a3-8487-47d5ab90903e,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,76163d56-b7e9-4304-bf10-92d6fc2c5636,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,1653e83c-7c7f-4d26-96e0-69d76ce31771,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,716f5c3e-9226-46b1-8b05-ccf089e52618,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,911ffa65-dd99-4fe7-a39b-1c77352946f8,5.0,UK,False,MAYBE_INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,0dec3601-3598-46c0-b818-6052d0c714d1,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,99328832-968f-4e72-ba7b-55fff2bf08ad,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,814b8865-d213-4acc-b535-3d4045ffb750,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,2b19536f-8bbe-4e91-a1b0-06e86440681b,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ecbf4e92-9945-4d7e-93ab-38cd37fc2882,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,3ec70eb5-a65e-43f0-bbf0-80ac9e36aa12,8.0,TP,True,INCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,c593576f-5248-4da3-8fcc-455c02f49580,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,bb31f74a-9feb-44db-b8ef-2e2d757f1843,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,22171c83-1cdf-456a-be66-92ea12fa8e34,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,ec590e6b-7bc5-46e4-8ebb-b04db705c42b,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,63177af8-36fe-4b5a-9a05-8ef81f42b0dc,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,c9b40ccf-e449-4e93-80e6-029c3424a0b8,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,LC,5a792e9b-2452-48cc-92fa-4ff0e421a82b,10.0,TN,True,EXCLUDE
