Project,Prompt,Dataset,Article,Confidence,Decision,is_true,ParsedDecision_U2
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,b6975435-51aa-4578-b98a-1c90877f3569,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,9e907523-1575-4768-9709-f4c86802cbae,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,d12ac796-345a-42c8-8ae7-de88a14ad8b7,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,b24a4b3f-21f4-4c4a-8661-0b1b7d4180b3,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,2c23c88c-53f0-447a-be22-afc8f1909130,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,247728c1-d793-4c69-a5c2-df806f23533d,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,367b1827-a9f6-49ec-8c39-273915bf1c20,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,258cea0e-5d32-41f1-9f3e-33f76f71fedd,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,3977fba5-bfbb-4040-b83f-c20145d7e7ca,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,fce2da0c-21f0-4121-86c9-a62ab6c8a17e,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,01d33675-22a4-49bd-a3c7-66c36cd34fa3,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,e21d87e7-d750-4171-9c3a-a73e6e75e2b6,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,8d15aa43-8f6b-4b2f-84b5-a32cded19a7d,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,1a5ae995-18c6-4e02-a2d1-c1413bdf5f85,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,7c8eacf9-455b-44c2-b8ff-860524569235,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,598ca157-dff0-4350-87af-c9382e1ec0cf,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,3ff233d6-0ea8-424d-86cf-db242fbf65c8,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,4770d1f5-7746-4b75-9708-558964157215,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,72913d6c-7e82-4773-a611-0c3d30b54e22,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,61c725b9-1c65-4ed5-95dd-695aaf667ced,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,58b76bb9-1574-417a-9422-e7580868db31,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,27648add-55f0-4427-a7a1-a0f2ea93c5ee,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,e137a4d7-3a56-4ddb-b1f4-11ae1049aaa9,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,ee0cfd5d-15ae-4b83-a5fe-b03b7060b744,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,e6b596ac-e571-425a-8c3f-12bb31f52b81,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,3eda49e7-2b5d-4ae7-b6a1-a924792ee622,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,5b237bed-1940-4fa0-a5fc-7f81cbebcd1f,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,de0295e4-5560-4939-a4cb-bbdf01c0657a,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,e366bfbe-65d5-4e17-b141-39c057778f19,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,79715d98-b017-41ab-a04a-efb49da7c667,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,bebd17e0-dbda-4268-9682-73bde9237cd2,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,1baa1064-609a-4514-a66f-4d708277450c,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,28b4c19d-22f1-492c-b83b-5c750f9558ad,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,d1fa0f29-7199-410b-a0d1-1076218a35b0,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,3d74026b-b13e-45c9-8218-60875632b73a,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,695976f3-fd4c-49dd-8e90-7ec23fa2dd7b,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,8185d002-4e19-4793-83cd-88b6486169d9,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,c9877f91-87c3-4276-9ed1-ea36e3f0c0fb,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,62de2a68-7a3d-4d8c-92c8-1d043d408633,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,7182b4fa-af87-4b59-b9c9-43f82f0ecbe9,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,4043a72f-c804-4d07-8f35-5d82735c79a8,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,0364f98e-f4de-4da1-8f62-fb8c4ce19fbd,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,16a3a089-efc8-4358-a94a-336fcac60015,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,4cade46d-59eb-4074-927a-34efc9da43cb,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,13e7be7f-07d7-4a91-9627-9ce9730977c3,8.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,c355bcfc-198a-4062-9dda-707ccdeaa130,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,832e9078-01d7-4764-a9c5-1a2c51a466c1,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,3edcb095-e4fa-43a4-b16d-bf46d20153c9,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,920cd65c-9352-45c0-8072-23c1c5fcb7bc,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,4316b590-c176-4c75-8357-f9e50c1d4a20,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,fe988351-17bc-4e7c-bcd6-246fa1df27d2,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,f9c06eae-cdde-4c41-8574-1ab81d3845ff,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,5194a532-08e7-45fa-9248-8c1665678c81,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,913cf828-a5da-46ec-8d08-308cf8266470,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,871f615c-6140-49a8-9a59-60df6e8fd9b1,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,bc1c8bc3-c788-4ffc-a036-439ee13dcba0,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,4323f4be-2237-4c5c-80ef-2e81b019782d,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,999a6943-0076-47f8-b9a0-9e7e7532d99a,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,03ee791c-3563-4d56-8f9d-3a47612e9d2d,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,70d12169-3560-4389-a47b-765f786e3d5e,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,82db2ef6-9412-42bf-b6ae-b2d8e6427825,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,982e1a30-0921-4010-80c3-8ddf360b5af6,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,b2610e7b-4ba8-4949-ba14-e81995c5ba90,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,6e9c5771-3edb-4ae6-a236-0849b8c5e31c,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,9b903805-fdae-411a-99ed-9dbe49aeff21,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,e77d712d-0765-45b2-bea7-1591f7110b5c,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,5cacb41b-9fcd-441a-8590-0ae2ee06f4ac,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,658d5bd9-4282-41b9-9c50-76a66d64e162,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,bc849144-2c04-46cb-938e-3dd4c9ab91bd,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,6fb6ea33-46ec-4c1d-bfba-69b55451a22e,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,cf4a0aaf-1d07-42df-b6f4-f83deaab96a7,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,8e183b56-a26b-4692-b653-fa72ca79632f,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,c118dbd9-785d-487c-8b25-abd787d54a98,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,b49d80b7-8695-4267-8c90-c24a6b46aa01,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,2dcb5763-4e3d-48a1-a3b2-516c8edd981a,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,c575ffb5-b5be-4a5a-973d-d11fb8c4b9f5,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,1a5f47e1-07f9-4eab-9e78-75bcf2e664ac,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,208cb629-38ae-414e-adb0-5b1b7944bae2,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,8f10c0cf-16da-4327-b552-e5a39db1fc78,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,7bf1c95c-7c8c-4b78-8a75-01621e8a7e08,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,511f037f-aa07-4bc1-bb9f-b063faf72318,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,88766502-6b03-44ea-9b20-46ebc28a6df6,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,afacd169-5047-4578-8f13-7ad25b2e180c,9.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,d55f7246-5555-477e-bb67-e5c4c763fabf,10.0,TN,True,EXCLUDE
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SELECTION-BIBTEX-SMELLREPRODBIBTEX-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SELECTION,SMELLREPRODBIBTEX,bf125eda-c9fc-425c-a278-7fd5030312ac,10.0,TN,True,EXCLUDE
